,support,itemsets,length
328,0.01818181818181818,"frozenset({'fre_low', 'd_low', 'CH1', 'g_low'})",4
329,0.015909090909090907,"frozenset({'fre_low', 'dp_very_low', 'd_low', 'g_low'})",4
330,0.013636363636363636,"frozenset({'fre_low', 'd_low', 'R3', 'g_low'})",4
331,0.0022727272727272726,"frozenset({'fre_low', 'd_low', 'fro_very_low', 'g_low'})",4
332,0.015909090909090907,"frozenset({'dp_very_low', 'g_low', 'd_low', 'fre_low', 'CH1'})",5
333,0.013636363636363636,"frozenset({'g_low', 'd_low', 'fre_low', 'CH1', 'R3'})",5
334,0.011363636363636364,"frozenset({'dp_very_low', 'g_low', 'd_low', 'fre_low', 'R3'})",5
335,0.011363636363636364,"frozenset({'dp_very_low', 'g_low', 'd_low', 'fre_low', 'CH1', 'R3'})",6
336,0.0022727272727272726,"frozenset({'g_low', 'fro_very_low', 'd_low', 'fre_low', 'R3'})",5
337,0.0022727272727272726,"frozenset({'dp_very_low', 'g_low', 'fro_very_low', 'd_low', 'fre_low'})",5
338,0.0022727272727272726,"frozenset({'g_low', 'fro_very_low', 'd_low', 'fre_low', 'CH1'})",5
339,0.0022727272727272726,"frozenset({'dp_very_low', 'g_low', 'fro_very_low', 'd_low', 'fre_low', 'R3'})",6
340,0.0022727272727272726,"frozenset({'g_low', 'fro_very_low', 'd_low', 'fre_low', 'CH1', 'R3'})",6
341,0.0022727272727272726,"frozenset({'dp_very_low', 'g_low', 'fro_very_low', 'd_low', 'fre_low', 'CH1'})",6
342,0.0022727272727272726,"frozenset({'dp_very_low', 'g_low', 'fro_very_low', 'd_low', 'fre_low', 'CH1', 'R3'})",7
343,0.11136363636363636,"frozenset({'fre_low', 'CH1', 'R3'})",3
344,0.1340909090909091,"frozenset({'fre_low', 'dp_very_low', 'CH1'})",3
345,0.09545454545454546,"frozenset({'fre_low', 'dp_very_low', 'R3'})",3
346,0.09090909090909091,"frozenset({'fre_low', 'dp_very_low', 'CH1', 'R3'})",4
347,0.08409090909090909,"frozenset({'fre_low', 'm_very_low', 'CH1'})",3
348,0.07954545454545454,"frozenset({'fre_low', 'm_very_low', 'dp_very_low'})",3
349,0.05909090909090909,"frozenset({'fre_low', 'm_very_low', 'R3'})",3
350,0.06363636363636363,"frozenset({'fre_low', 'd_very_low', 'm_very_low'})",3
351,0.04090909090909091,"frozenset({'fre_low', 'm_very_low', 'fro_very_low'})",3
352,0.075,"frozenset({'dp_very_low', 'm_very_low', 'fre_low', 'CH1'})",4
353,0.056818181818181816,"frozenset({'fre_low', 'm_very_low', 'CH1', 'R3'})",4
354,0.05454545454545454,"frozenset({'fre_low', 'dp_very_low', 'R3', 'm_very_low'})",4
355,0.04318181818181818,"frozenset({'fre_low', 'd_very_low', 'R3', 'm_very_low'})",4
356,0.05227272727272727,"frozenset({'m_very_low', 'dp_very_low', 'fre_low', 'CH1', 'R3'})",5
357,0.04090909090909091,"frozenset({'m_very_low', 'dp_very_low', 'fre_low', 'd_very_low', 'R3'})",5
358,0.04090909090909091,"frozenset({'m_very_low', 'fre_low', 'd_very_low', 'CH1', 'R3'})",5
359,0.038636363636363635,"frozenset({'dp_very_low', 'm_very_low', 'fre_low', 'd_very_low', 'CH1', 'R3'})",6
360,0.056818181818181816,"frozenset({'fre_low', 'd_very_low', 'dp_very_low', 'm_very_low'})",4
361,0.06136363636363636,"frozenset({'fre_low', 'd_very_low', 'CH1', 'm_very_low'})",4
362,0.05454545454545454,"frozenset({'dp_very_low', 'm_very_low', 'fre_low', 'd_very_low', 'CH1'})",5
363,0.03636363636363636,"frozenset({'fre_low', 'dp_very_low', 'fro_very_low', 'm_very_low'})",4
364,0.031818181818181815,"frozenset({'fre_low', 'd_very_low', 'fro_very_low', 'm_very_low'})",4
365,0.029545454545454545,"frozenset({'fre_low', 'm_very_low', 'fro_very_low', 'R3'})",4
366,0.038636363636363635,"frozenset({'fro_very_low', 'fre_low', 'm_very_low', 'CH1'})",4
367,0.03409090909090909,"frozenset({'dp_very_low', 'm_very_low', 'fro_very_low', 'fre_low', 'CH1'})",5
368,0.02727272727272727,"frozenset({'dp_very_low', 'm_very_low', 'fro_very_low', 'fre_low', 'd_very_low'})",5
369,0.029545454545454545,"frozenset({'m_very_low', 'fro_very_low', 'fre_low', 'd_very_low', 'CH1'})",5
370,0.025,"frozenset({'dp_very_low', 'm_very_low', 'fro_very_low', 'fre_low', 'd_very_low', 'CH1'})",6
371,0.02727272727272727,"frozenset({'m_very_low', 'dp_very_low', 'fro_very_low', 'fre_low', 'R3'})",5
372,0.022727272727272728,"frozenset({'m_very_low', 'fro_very_low', 'fre_low', 'd_very_low', 'R3'})",5
373,0.02727272727272727,"frozenset({'m_very_low', 'fro_very_low', 'fre_low', 'CH1', 'R3'})",5
374,0.025,"frozenset({'dp_very_low', 'm_very_low', 'fro_very_low', 'fre_low', 'CH1', 'R3'})",6
375,0.020454545454545454,"frozenset({'dp_very_low', 'm_very_low', 'fro_very_low', 'fre_low', 'd_very_low', 'R3'})",6
376,0.020454545454545454,"frozenset({'m_very_low', 'fro_very_low', 'fre_low', 'd_very_low', 'CH1', 'R3'})",6
377,0.01818181818181818,"frozenset({'dp_very_low', 'm_very_low', 'fro_very_low', 'fre_low', 'd_very_low', 'CH1', 'R3'})",7
378,0.05,"frozenset({'fre_low', 'm_medium', 'R3'})",3
379,0.031818181818181815,"frozenset({'fre_low', 'm_medium', 'CH2'})",3
380,0.020454545454545454,"frozenset({'fre_low', 'd_very_low', 'm_medium'})",3
381,0.031818181818181815,"frozenset({'fro_very_low', 'fre_low', 'm_medium'})",3
382,0.01818181818181818,"frozenset({'fre_low', 'm_medium', 'd_low'})",3
383,0.022727272727272728,"frozenset({'fre_low', 'dp_very_low', 'm_medium'})",3
384,0.025,"frozenset({'fre_low', 'CH1', 'm_medium'})",3
385,0.00909090909090909,"frozenset({'fre_low', 'm_medium', 'g_low'})",3
386,0.02727272727272727,"frozenset({'fre_low', 'm_medium', 'R3', 'CH2'})",4
387,0.022727272727272728,"frozenset({'fro_very_low', 'fre_low', 'm_medium', 'CH2'})",4
388,0.01818181818181818,"frozenset({'CH2', 'fro_very_low', 'fre_low', 'm_medium', 'R3'})",5
389,0.01818181818181818,"frozenset({'fre_low', 'd_very_low', 'm_medium', 'R3'})",4
390,0.00909090909090909,"frozenset({'fre_low', 'd_very_low', 'm_medium', 'CH2'})",4
391,0.006818181818181818,"frozenset({'fro_very_low', 'fre_low', 'd_very_low', 'm_medium'})",4
392,0.013636363636363636,"frozenset({'dp_very_low', 'd_very_low', 'fre_low', 'm_medium'})",4
393,0.011363636363636364,"frozenset({'fre_low', 'd_very_low', 'CH1', 'm_medium'})",4
394,0.00909090909090909,"frozenset({'CH2', 'fre_low', 'd_very_low', 'm_medium', 'R3'})",5
395,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'fre_low', 'd_very_low', 'm_medium'})",5
396,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'fre_low', 'd_very_low', 'm_medium', 'R3'})",6
397,0.004545454545454545,"frozenset({'CH2', 'fro_very_low', 'fre_low', 'd_very_low', 'm_medium'})",5
398,0.004545454545454545,"frozenset({'fro_very_low', 'fre_low', 'd_very_low', 'm_medium', 'R3'})",5
399,0.0022727272727272726,"frozenset({'m_medium', 'fro_very_low', 'fre_low', 'd_very_low', 'CH1'})",5
400,0.0022727272727272726,"frozenset({'dp_very_low', 'fro_very_low', 'fre_low', 'd_very_low', 'm_medium'})",5
401,0.004545454545454545,"frozenset({'CH2', 'fro_very_low', 'fre_low', 'd_very_low', 'm_medium', 'R3'})",6
402,0.0022727272727272726,"frozenset({'dp_very_low', 'm_medium', 'fro_very_low', 'fre_low', 'd_very_low', 'CH1'})",6
403,0.011363636363636364,"frozenset({'dp_very_low', 'fre_low', 'd_very_low', 'm_medium', 'R3'})",5
404,0.011363636363636364,"frozenset({'dp_very_low', 'm_medium', 'fre_low', 'd_very_low', 'CH1'})",5
405,0.00909090909090909,"frozenset({'m_medium', 'fre_low', 'd_very_low', 'CH1', 'R3'})",5
406,0.00909090909090909,"frozenset({'dp_very_low', 'm_medium', 'fre_low', 'd_very_low', 'CH1', 'R3'})",6
407,0.025,"frozenset({'fro_very_low', 'fre_low', 'm_medium', 'R3'})",4
408,0.013636363636363636,"frozenset({'fre_low', 'd_low', 'm_medium', 'CH2'})",4
409,0.013636363636363636,"frozenset({'fro_very_low', 'fre_low', 'm_medium', 'd_low'})",4
410,0.013636363636363636,"frozenset({'fre_low', 'd_low', 'm_medium', 'R3'})",4
411,0.004545454545454545,"frozenset({'fre_low', 'CH1', 'm_medium', 'd_low'})",4
412,0.0022727272727272726,"frozenset({'fre_low', 'dp_very_low', 'm_medium', 'd_low'})",4
413,0.013636363636363636,"frozenset({'CH2', 'fro_very_low', 'd_low', 'fre_low', 'm_medium'})",5
414,0.00909090909090909,"frozenset({'fro_very_low', 'd_low', 'fre_low', 'm_medium', 'R3'})",5
415,0.00909090909090909,"frozenset({'CH2', 'd_low', 'fre_low', 'm_medium', 'R3'})",5
416,0.00909090909090909,"frozenset({'CH2', 'fro_very_low', 'd_low', 'fre_low', 'm_medium', 'R3'})",6
417,0.004545454545454545,"frozenset({'m_medium', 'd_low', 'fre_low', 'CH1', 'R3'})",5
418,0.0022727272727272726,"frozenset({'dp_very_low', 'm_medium', 'd_low', 'fre_low', 'CH1'})",5
419,0.0022727272727272726,"frozenset({'dp_very_low', 'd_low', 'fre_low', 'm_medium', 'R3'})",5
420,0.0022727272727272726,"frozenset({'dp_very_low', 'm_medium', 'd_low', 'fre_low', 'CH1', 'R3'})",6
421,0.020454545454545454,"frozenset({'fre_low', 'dp_very_low', 'm_medium', 'R3'})",4
422,0.0022727272727272726,"frozenset({'fre_low', 'dp_very_low', 'm_medium', 'CH2'})",4
423,0.020454545454545454,"frozenset({'fre_low', 'dp_very_low', 'CH1', 'm_medium'})",4
424,0.006818181818181818,"frozenset({'fro_very_low', 'fre_low', 'dp_very_low', 'm_medium'})",4
425,0.01818181818181818,"frozenset({'dp_very_low', 'm_medium', 'fre_low', 'CH1', 'R3'})",5
426,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'fre_low', 'm_medium', 'R3'})",5
427,0.006818181818181818,"frozenset({'dp_very_low', 'm_medium', 'fro_very_low', 'fre_low', 'CH1'})",5
428,0.004545454545454545,"frozenset({'dp_very_low', 'fro_very_low', 'fre_low', 'm_medium', 'R3'})",5
429,0.004545454545454545,"frozenset({'dp_very_low', 'm_medium', 'fro_very_low', 'fre_low', 'CH1', 'R3'})",6
430,0.022727272727272728,"frozenset({'fre_low', 'CH1', 'm_medium', 'R3'})",4
431,0.00909090909090909,"frozenset({'fro_very_low', 'fre_low', 'CH1', 'm_medium'})",4
432,0.006818181818181818,"frozenset({'m_medium', 'fro_very_low', 'fre_low', 'CH1', 'R3'})",5
433,0.00909090909090909,"frozenset({'fre_low', 'CH1', 'm_medium', 'g_low'})",4
434,0.006818181818181818,"frozenset({'fre_low', 'd_very_low', 'm_medium', 'g_low'})",4
435,0.006818181818181818,"frozenset({'fre_low', 'dp_very_low', 'm_medium', 'g_low'})",4
436,0.0022727272727272726,"frozenset({'fro_very_low', 'fre_low', 'm_medium', 'g_low'})",4
437,0.006818181818181818,"frozenset({'g_low', 'fre_low', 'm_medium', 'R3'})",4
438,0.0022727272727272726,"frozenset({'g_low', 'fre_low', 'm_medium', 'd_low'})",4
439,0.006818181818181818,"frozenset({'m_medium', 'g_low', 'fre_low', 'd_very_low', 'CH1'})",5
440,0.004545454545454545,"frozenset({'g_low', 'fre_low', 'd_very_low', 'm_medium', 'R3'})",5
441,0.004545454545454545,"frozenset({'m_medium', 'g_low', 'fre_low', 'd_very_low', 'CH1', 'R3'})",6
442,0.006818181818181818,"frozenset({'dp_very_low', 'g_low', 'fre_low', 'd_very_low', 'm_medium'})",5
443,0.006818181818181818,"frozenset({'dp_very_low', 'm_medium', 'g_low', 'fre_low', 'CH1'})",5
444,0.004545454545454545,"frozenset({'dp_very_low', 'g_low', 'fre_low', 'm_medium', 'R3'})",5
445,0.006818181818181818,"frozenset({'dp_very_low', 'm_medium', 'g_low', 'fre_low', 'd_very_low', 'CH1'})",6
446,0.004545454545454545,"frozenset({'dp_very_low', 'g_low', 'fre_low', 'd_very_low', 'm_medium', 'R3'})",6
447,0.004545454545454545,"frozenset({'dp_very_low', 'm_medium', 'g_low', 'fre_low', 'CH1', 'R3'})",6
448,0.004545454545454545,"frozenset({'dp_very_low', 'm_medium', 'g_low', 'fre_low', 'd_very_low', 'CH1', 'R3'})",7
449,0.0022727272727272726,"frozenset({'dp_very_low', 'g_low', 'fro_very_low', 'fre_low', 'm_medium'})",5
450,0.0022727272727272726,"frozenset({'g_low', 'fro_very_low', 'fre_low', 'd_very_low', 'm_medium'})",5
451,0.0022727272727272726,"frozenset({'m_medium', 'g_low', 'fro_very_low', 'fre_low', 'CH1'})",5
452,0.0022727272727272726,"frozenset({'dp_very_low', 'g_low', 'fro_very_low', 'fre_low', 'd_very_low', 'm_medium'})",6
453,0.0022727272727272726,"frozenset({'dp_very_low', 'm_medium', 'g_low', 'fro_very_low', 'fre_low', 'CH1'})",6
454,0.0022727272727272726,"frozenset({'m_medium', 'g_low', 'fro_very_low', 'fre_low', 'd_very_low', 'CH1'})",6
455,0.0022727272727272726,"frozenset({'dp_very_low', 'm_medium', 'g_low', 'fro_very_low', 'fre_low', 'd_very_low', 'CH1'})",7
456,0.006818181818181818,"frozenset({'m_medium', 'g_low', 'fre_low', 'CH1', 'R3'})",5
457,0.0022727272727272726,"frozenset({'g_low', 'd_low', 'fre_low', 'm_medium', 'R3'})",5
458,0.0022727272727272726,"frozenset({'m_medium', 'g_low', 'd_low', 'fre_low', 'CH1'})",5
459,0.0022727272727272726,"frozenset({'m_medium', 'g_low', 'd_low', 'fre_low', 'CH1', 'R3'})",6
460,0.08636363636363636,"frozenset({'fre_low', 'd_very_low', 'R3'})",3
461,0.06363636363636363,"frozenset({'fre_low', 'd_very_low', 'fro_very_low'})",3
462,0.08409090909090909,"frozenset({'fre_low', 'd_very_low', 'dp_very_low'})",3
463,0.09090909090909091,"frozenset({'fre_low', 'd_very_low', 'CH1'})",3
464,0.06363636363636363,"frozenset({'fre_low', 'd_very_low', 'CH1', 'R3'})",4
465,0.04772727272727273,"frozenset({'fre_low', 'd_very_low', 'fro_very_low', 'R3'})",4
466,0.038636363636363635,"frozenset({'dp_very_low', 'd_very_low', 'fre_low', 'fro_very_low'})",4
467,0.045454545454545456,"frozenset({'fro_very_low', 'fre_low', 'd_very_low', 'CH1'})",4
468,0.025,"frozenset({'dp_very_low', 'fro_very_low', 'fre_low', 'd_very_low', 'R3'})",5
469,0.03636363636363636,"frozenset({'dp_very_low', 'fro_very_low', 'fre_low', 'd_very_low', 'CH1'})",5
470,0.022727272727272728,"frozenset({'dp_very_low', 'fro_very_low', 'fre_low', 'd_very_low', 'CH1', 'R3'})",6
471,0.029545454545454545,"frozenset({'fro_very_low', 'fre_low', 'd_very_low', 'CH1', 'R3'})",5
472,0.06136363636363636,"frozenset({'fre_low', 'd_very_low', 'dp_very_low', 'R3'})",4
473,0.07954545454545454,"frozenset({'dp_very_low', 'd_very_low', 'fre_low', 'CH1'})",4
474,0.056818181818181816,"frozenset({'dp_very_low', 'fre_low', 'd_very_low', 'CH1', 'R3'})",5
475,0.04772727272727273,"frozenset({'g_high', 'fre_low', 'R3'})",3
476,0.04318181818181818,"frozenset({'g_high', 'fre_low', 'CH2'})",3
477,0.020454545454545454,"frozenset({'g_high', 'fre_low', 'm_medium'})",3
478,0.015909090909090907,"frozenset({'g_high', 'fre_low', 'd_very_low'})",3
479,0.03636363636363636,"frozenset({'g_high', 'fre_low', 'fro_very_low'})",3
480,0.011363636363636364,"frozenset({'g_high', 'fre_low', 'CH1'})",3
481,0.004545454545454545,"frozenset({'g_high', 'fre_low', 'm_very_low'})",3
482,0.0022727272727272726,"frozenset({'g_high', 'fre_low', 'dp_very_low'})",3
483,0.01818181818181818,"frozenset({'g_high', 'fre_low', 'd_low'})",3
484,0.038636363636363635,"frozenset({'g_high', 'fre_low', 'R3', 'CH2'})",4
485,0.01818181818181818,"frozenset({'g_high', 'fre_low', 'm_medium', 'CH2'})",4
486,0.01818181818181818,"frozenset({'g_high', 'fre_low', 'm_medium', 'R3'})",4
487,0.013636363636363636,"frozenset({'fro_very_low', 'fre_low', 'g_high', 'm_medium'})",4
488,0.015909090909090907,"frozenset({'CH2', 'g_high', 'fre_low', 'm_medium', 'R3'})",5
489,0.011363636363636364,"frozenset({'fro_very_low', 'g_high', 'fre_low', 'm_medium', 'R3'})",5
490,0.011363636363636364,"frozenset({'CH2', 'fro_very_low', 'g_high', 'fre_low', 'm_medium'})",5
491,0.00909090909090909,"frozenset({'CH2', 'fro_very_low', 'g_high', 'fre_low', 'm_medium', 'R3'})",6
492,0.013636363636363636,"frozenset({'g_high', 'fre_low', 'd_very_low', 'CH2'})",4
493,0.013636363636363636,"frozenset({'g_high', 'fre_low', 'd_very_low', 'R3'})",4
494,0.006818181818181818,"frozenset({'g_high', 'fre_low', 'd_very_low', 'm_medium'})",4
495,0.011363636363636364,"frozenset({'g_high', 'fre_low', 'd_very_low', 'fro_very_low'})",4
496,0.013636363636363636,"frozenset({'CH2', 'g_high', 'fre_low', 'd_very_low', 'R3'})",5
497,0.006818181818181818,"frozenset({'g_high', 'fre_low', 'd_very_low', 'm_medium', 'R3'})",5
498,0.006818181818181818,"frozenset({'CH2', 'g_high', 'fre_low', 'd_very_low', 'm_medium'})",5
499,0.0022727272727272726,"frozenset({'fro_very_low', 'g_high', 'fre_low', 'd_very_low', 'm_medium'})",5
500,0.006818181818181818,"frozenset({'CH2', 'g_high', 'fre_low', 'd_very_low', 'm_medium', 'R3'})",6
501,0.0022727272727272726,"frozenset({'fro_very_low', 'g_high', 'fre_low', 'd_very_low', 'm_medium', 'R3'})",6
502,0.0022727272727272726,"frozenset({'CH2', 'fro_very_low', 'g_high', 'fre_low', 'd_very_low', 'm_medium'})",6
503,0.0022727272727272726,"frozenset({'CH2', 'fro_very_low', 'g_high', 'fre_low', 'd_very_low', 'm_medium', 'R3'})",7
504,0.00909090909090909,"frozenset({'fro_very_low', 'g_high', 'fre_low', 'd_very_low', 'R3'})",5
505,0.00909090909090909,"frozenset({'CH2', 'fro_very_low', 'g_high', 'fre_low', 'd_very_low'})",5
506,0.00909090909090909,"frozenset({'CH2', 'fro_very_low', 'g_high', 'fre_low', 'd_very_low', 'R3'})",6
507,0.031818181818181815,"frozenset({'g_high', 'fre_low', 'fro_very_low', 'R3'})",4
508,0.029545454545454545,"frozenset({'g_high', 'fre_low', 'fro_very_low', 'CH2'})",4
509,0.02727272727272727,"frozenset({'CH2', 'fro_very_low', 'g_high', 'fre_low', 'R3'})",5
510,0.00909090909090909,"frozenset({'g_high', 'fre_low', 'CH1', 'R3'})",4
511,0.006818181818181818,"frozenset({'fro_very_low', 'fre_low', 'g_high', 'CH1'})",4
512,0.0022727272727272726,"frozenset({'g_high', 'fre_low', 'CH1', 'm_medium'})",4
513,0.0022727272727272726,"frozenset({'g_high', 'fre_low', 'd_very_low', 'CH1'})",4
514,0.0022727272727272726,"frozenset({'g_high', 'fre_low', 'CH1', 'd_low'})",4
515,0.004545454545454545,"frozenset({'fro_very_low', 'g_high', 'fre_low', 'CH1', 'R3'})",5
516,0.0022727272727272726,"frozenset({'m_medium', 'fro_very_low', 'g_high', 'fre_low', 'CH1'})",5
517,0.0022727272727272726,"frozenset({'m_medium', 'g_high', 'fre_low', 'CH1', 'R3'})",5
518,0.0022727272727272726,"frozenset({'m_medium', 'fro_very_low', 'g_high', 'fre_low', 'CH1', 'R3'})",6
519,0.0022727272727272726,"frozenset({'fro_very_low', 'g_high', 'fre_low', 'd_very_low', 'CH1'})",5
520,0.0022727272727272726,"frozenset({'d_low', 'g_high', 'fre_low', 'CH1', 'R3'})",5
521,0.004545454545454545,"frozenset({'g_high', 'fre_low', 'm_very_low', 'CH1'})",4
522,0.0022727272727272726,"frozenset({'g_high', 'fre_low', 'm_very_low', 'R3'})",4
523,0.0022727272727272726,"frozenset({'g_high', 'fre_low', 'd_very_low', 'm_very_low'})",4
524,0.0022727272727272726,"frozenset({'g_high', 'fre_low', 'm_very_low', 'fro_very_low'})",4
525,0.0022727272727272726,"frozenset({'m_very_low', 'g_high', 'fre_low', 'CH1', 'R3'})",5
526,0.0022727272727272726,"frozenset({'m_very_low', 'g_high', 'fre_low', 'd_very_low', 'CH1'})",5
527,0.0022727272727272726,"frozenset({'m_very_low', 'fro_very_low', 'g_high', 'fre_low', 'd_very_low'})",5
528,0.0022727272727272726,"frozenset({'m_very_low', 'fro_very_low', 'g_high', 'fre_low', 'CH1'})",5
529,0.0022727272727272726,"frozenset({'m_very_low', 'fro_very_low', 'g_high', 'fre_low', 'd_very_low', 'CH1'})",6
530,0.0022727272727272726,"frozenset({'g_high', 'fre_low', 'd_very_low', 'dp_very_low'})",4
531,0.0022727272727272726,"frozenset({'g_high', 'fre_low', 'dp_very_low', 'm_medium'})",4
532,0.0022727272727272726,"frozenset({'g_high', 'fre_low', 'dp_very_low', 'CH2'})",4
533,0.0022727272727272726,"frozenset({'g_high', 'fre_low', 'dp_very_low', 'R3'})",4
534,0.0022727272727272726,"frozenset({'dp_very_low', 'g_high', 'fre_low', 'd_very_low', 'm_medium'})",5
535,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'g_high', 'fre_low', 'd_very_low'})",5
536,0.0022727272727272726,"frozenset({'dp_very_low', 'g_high', 'fre_low', 'd_very_low', 'R3'})",5
537,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'g_high', 'fre_low', 'm_medium'})",5
538,0.0022727272727272726,"frozenset({'dp_very_low', 'g_high', 'fre_low', 'm_medium', 'R3'})",5
539,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'g_high', 'fre_low', 'R3'})",5
540,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'g_high', 'fre_low', 'd_very_low', 'm_medium'})",6
541,0.0022727272727272726,"frozenset({'dp_very_low', 'g_high', 'fre_low', 'd_very_low', 'm_medium', 'R3'})",6
542,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'g_high', 'fre_low', 'd_very_low', 'R3'})",6
543,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'g_high', 'fre_low', 'm_medium', 'R3'})",6
544,0.0022727272727272726,"frozenset({'dp_very_low', 'CH2', 'g_high', 'fre_low', 'd_very_low', 'm_medium', 'R3'})",7
545,0.015909090909090907,"frozenset({'g_high', 'fre_low', 'd_low', 'CH2'})",4
546,0.015909090909090907,"frozenset({'g_high', 'fre_low', 'd_low', 'R3'})",4
547,0.013636363636363636,"frozenset({'g_high', 'fre_low', 'fro_very_low', 'd_low'})",4
548,0.006818181818181818,"frozenset({'g_high', 'fre_low', 'm_medium', 'd_low'})",4
549,0.013636363636363636,"frozenset({'CH2', 'd_low', 'g_high', 'fre_low', 'R3'})",5
550,0.013636363636363636,"frozenset({'CH2', 'fro_very_low', 'd_low', 'g_high', 'fre_low'})",5
